INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Internet Service Providers,Very dissatisfied,Below expectations,Far from ideal,High,Adequately,Rarely,Very low,Somewhat well,Rarely,Not good,Not good,Yes,Handled adequately,Very unlikely,Unknown,High,Middle-aged,College graduate,0,1,<20,2,3
Internet Service Providers,Very dissatisfied,Below expectations,Somewhat close,High,Well,Often,High,Well,Very rarely,Not good,Not good,No,NoComp,Very unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,1,2
Internet Service Providers,Very dissatisfied,Slightly better,Far from ideal,Moderate,Well,Rarely,High,Well,Very rarely,Below average,Below average,Yes,Somewhat poorly,Very unlikely,Unknown,High,Young,Post graduate,0,1,<20,2,1
Internet Service Providers,Dissatisfied,Slightly better,Somewhat close,High,Adequately,Rarely,Low,Somewhat well,Very rarely,Not good,Not good,Yes,Somewhat poorly,Possible,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,1
Internet Service Providers,Unsure,Met expectations,Somewhat close,High,Well,Sometimes,Moderate,Adequately,Sometimes,Average,Average,Yes,Handled adequately,Unlikely,Unknown,High,Middle-aged,associate degree,0,1,<20,1,2
Internet Service Providers,Unsure,Slightly better,Moderately close,High,Well,Often,High,Well,Often,Average,Average,Yes,Somewhat poorly,Possible,Unknown,High,Senior,associate degree,0,1,<20,1,1
Internet Service Providers,Dissatisfied,Slightly better,Somewhat close,Low,Very well,Often,Moderate,Adequately,Rarely,Below average,Below average,Yes,Somewhat poorly,Unlikely,Unknown,High,Senior,associate degree,0,2,<20,2,2
Internet Service Providers,Unsure,Met expectations,Moderately close,High,Well,Sometimes,Moderate,Adequately,Sometimes,Below average,Average,Yes,Handled adequately,Unlikely,Unknown,High,Elderly,College graduate,0,1,<20,2,2
Internet Service Providers,Unsure,Met expectations,Moderately close,Very high,Well,Sometimes,High,Adequately,Sometimes,Below average,Good,Yes,Handled excellently,Possible,Unknown,High,Middle-aged,associate degree,0,1,<20,2,3
Internet Service Providers,Unsure,Slightly better,Somewhat close,High,Well,Sometimes,High,Well,Sometimes,Average,Average,Yes,Handled adequately,Possible,Unknown,High,Young,High school,0,1,<20,2,2
Internet Service Providers,Satisfied,Met expectations,Moderately close,High,Well,Often,Moderate,Somewhat well,Rarely,Below average,Below average,Yes,Handled adequately,Possible,Unknown,High,Young,College graduate,0,1,<20,2,2
Internet Service Providers,Unsure,Met expectations,Moderately close,High,Adequately,Sometimes,High,Adequately,Sometimes,Average,Average,No,NoComp,Possible,High,Unknown,Middle-aged,Post graduate,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Rarely,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Elderly,High school,0,1,<20,2,2
Processed Food,Satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,0,1,<20,2,3
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,High,Very well,Very rarely,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,1
Processed Food,Very satisfied,Met expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,High school,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Elderly,High school,0,1,<20,2,2
Processed Food,Satisfied,Met expectations,Close to ideal,High,Well,Sometimes,High,Well,Often,Average,Good,No,NoComp,Likely,Low,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,High school,0,1,<20,1,2
Processed Food,Satisfied,Slightly better,Close to ideal,High,Well,Rarely,Very high,Well,Very rarely,Good,Very good,No,NoComp,Likely,High,Unknown,Senior,High school,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Moderately close,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,2,3
Processed Food,Very satisfied,Met expectations,Very close to ideal,High,Very well,Often,Very high,Very well,Often,Good,Average,No,NoComp,Very likely,High,Unknown,Young,High school,1,1,<20,2,1
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Low,Unknown,Elderly,associate degree,0,3,<20,1,3
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,High,Well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,associate degree,0,1,<20,2,1
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very rarely,Very good,Very good,Yes,Handled excellently,Very likely,High,Unknown,Young,Post graduate,0,1,<20,2,1
Processed Food,Unsure,Exceeded expectations,Moderately close,High,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Possible,Low,Unknown,Young,Post graduate,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Moderately close,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,Very high,Well,Very often,Very high,Well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,3,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,1,3
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,2,<20,2,2
Processed Food,Very satisfied,Met expectations,Very close to ideal,High,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,associate degree,0,1,<20,2,3
Processed Food,Very satisfied,Below expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,0,1,<20,2,3
Processed Food,Satisfied,Exceeded expectations,Moderately close,High,Very well,Rarely,Very high,Well,Rarely,Very good,Good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,1,3,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,High school,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Senior,College graduate,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,associate degree,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Very often,Very high,Well,Very often,Average,Very good,No,NoComp,Very likely,Medium,Unknown,Young,High school,0,1,<20,2,1
Processed Food,Satisfied,Exceeded expectations,Very close to ideal,High,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Likely,High,Unknown,Young,associate degree,0,4,<20,2,1
Processed Food,Very satisfied,Far exceeded,Far from ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,2
Processed Food,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Very likely,High,Unknown,Young,associate degree,0,1,<20,2,3
Processed Food,Very satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Average,Good,No,NoComp,Very likely,Medium,Unknown,Young,Post graduate,0,1,<20,2,2
Processed Food,Satisfied,Met expectations,Moderately close,Very high,Very well,Often,Very high,Very well,Rarely,Good,Good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,2,2
Processed Food,Satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,2,3
Processed Food,Unsure,Met expectations,Moderately close,Moderate,Adequately,Sometimes,Moderate,Adequately,Often,Average,Average,No,NoComp,Possible,High,Unknown,Middle-aged,College graduate,1,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very rarely,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Young,associate degree,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Far from ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Young,College graduate,0,1,<20,1,1
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very low,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,Less than high school,0,1,<20,2,3
Processed Food,Unsure,Met expectations,Moderately close,Very high,Well,Often,High,Well,Often,Very good,Very good,Yes,Handled well,Likely,High,Unknown,Young,College graduate,1,1,<20,2,3
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Elderly,High school,0,1,<20,2,3
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Low,Unknown,Elderly,High school,0,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,High,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,associate degree,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,0,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Middle-aged,College graduate,0,1,<20,1,3
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,High,Very well,Very often,High,Very well,Very often,Good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,associate degree,1,1,<20,2,1
Processed Food,Very satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,High,Well,Very often,High,Very well,Very often,Very good,Very good,No,NoComp,Likely,High,Unknown,Young,Post graduate,0,1,<20,2,2
Processed Food,Very satisfied,Met expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Low,Unknown,Middle-aged,Post graduate,0,1,<20,2,3
Processed Food,Satisfied,Met expectations,Close to ideal,High,Adequately,Often,High,Adequately,Very often,Very good,Good,No,NoComp,Unlikely,Unknown,High,Middle-aged,Post graduate,0,1,<20,2,2
Processed Food,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Often,Good,Good,No,NoComp,Likely,High,Unknown,Young,High school,0,1,<20,2,2
Processed Food,Very satisfied,Exceeded expectations,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Very good,No,NoComp,Very likely,Low,Unknown,Senior,associate degree,0,1,<20,1,2
Processed Food,Satisfied,Met expectations,Close to ideal,High,Well,Very often,High,Well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,Post graduate,0,1,<20,1,1
Processed Food,Satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Good,Good,No,NoComp,Very likely,Medium,Unknown,Young,College graduate,1,6,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,High school,0,1,<20,2,3
Processed Food,Very satisfied,Exceeded expectations,Close to ideal,High,Well,Sometimes,High,Well,Rarely,Good,Good,No,NoComp,Likely,Low,Unknown,Young,High school,0,1,<20,2,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,High,Unknown,Middle-aged,associate degree,1,2,<20,2,1
Processed Food,Satisfied,Exceeded expectations,Moderately close,Moderate,Adequately,Sometimes,High,Adequately,Very rarely,Below average,Good,No,NoComp,Possible,High,Unknown,Middle-aged,College graduate,0,4,<20,2,1
Processed Food,Satisfied,Exceeded expectations,Close to ideal,High,Well,Often,High,Well,Very often,Very good,Good,No,NoComp,Very likely,High,Unknown,Middle-aged,College graduate,0,4,<20,2,2
Processed Food,Satisfied,Slightly better,Close to ideal,Very high,Well,Often,High,Well,Very often,Good,Good,No,NoComp,Likely,High,Unknown,Middle-aged,College graduate,0,1,<20,1,2
Processed Food,Very satisfied,Far exceeded,Very close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Young,High school,0,1,<20,2,3
Processed Food,Unsure,Met expectations,Moderately close,Very high,Very well,Very often,Moderate,Adequately,Rarely,Average,Average,No,NoComp,Possible,Medium,Unknown,Young,Post graduate,0,2,<20,2,2
Processed Food,Very satisfied,Met expectations,Close to ideal,High,Very well,Very often,Very high,Very well,Very often,Average,Good,No,NoComp,Very likely,Low,Unknown,Young,associate degree,0,1,<20,1,2
Processed Food,Satisfied,Exceeded expectations,Close to ideal,High,Very well,Very often,High,Very well,Very often,Good,Good,No,NoComp,Likely,Medium,Unknown,Middle-aged,associate degree,0,1,<20,1,2
Processed Food,Very satisfied,Far exceeded,Close to ideal,Very high,Very well,Very often,Very high,Very well,Very often,Very good,Very good,No,NoComp,Very likely,Medium,Unknown,Senior,College graduate,0,1,<20,1,3
