INDUSTRY,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,INCOME,GENDER,ZIPCODE
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,1,1,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,2
Processed Food,High,Medium,Low,High,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Well,High,High,Well,Low,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,Unknown
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,2
Processed Food,High,Medium,Medium,High,Well,Medium,High,Well,High,Medium,Low,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,1,1
Processed Food,Medium,Low,Medium,High,Well,Medium,High,Well,Low,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,2
Processed Food,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,1,2
Processed Food,High,Medium,High,Moderate,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,1,1,<20,1,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,1,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,1,1
Processed Food,Medium,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,2
Processed Food,High,High,Medium,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,2,<20,2,2
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,2
Processed Food,High,High,Low,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,2,<20,2,2
Processed Food,High,High,Medium,High,Well,Low,High,Well,High,Medium,Medium,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,Medium,High,Medium,High,Well,Medium,High,Well,High,Medium,Medium,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,Unknown
Processed Food,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,1,1
Processed Food,High,Medium,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,Low,Very high,Well,High,Medium,High,No,Unknown,High,High,Unknown,Senior,Medium,1,6,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,Medium,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,Medium,Medium,Very high,Well,Medium,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,1,2
Processed Food,High,Medium,Medium,Moderate,Very well,High,High,Very well,High,Medium,Medium,No,Unknown,Medium,Unknown,High,Young,High,0,1,<20,2,1
Processed Food,High,Medium,High,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,2
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,High,0,1,<20,2,Unknown
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,1,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,High,0,1,<20,2,2
Processed Food,High,High,Low,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,2,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Well,Low,Medium,High,No,Unknown,Medium,Medium,Unknown,Young,Medium,0,1,<20,2,Unknown
Processed Food,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,2,3
Processed Food,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,2
Processed Food,High,High,High,High,Very well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Well,High,Very high,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,Medium,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,Medium,Medium,High,Well,Low,High,Well,Low,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,2,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,Low,Medium,High,Well,Low,High,Well,Medium,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,4,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Medium,0,1,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,Medium,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,Low,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,1,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,1,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,3,<20,2,3
Processed Food,High,High,High,High,Very well,Medium,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,Low,Low,Low,Moderate,Adequately,Medium,Moderate,Adequately,Low,Medium,Medium,No,Unknown,Low,Unknown,High,Young,High,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Processed Food,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,1
Processed Food,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,Medium,Medium,Low,Moderate,Well,High,High,Well,High,Medium,Medium,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,Medium,Medium,Very high,Very well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Low,Adequately,Medium,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,Low,Very high,Very well,Low,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,1,3
Processed Food,High,High,Medium,Very high,Very well,Low,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,0,1,<20,2,2
Processed Food,High,High,High,High,Well,Low,Very high,Very well,Low,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,3
Processed Food,High,High,High,Very high,Well,Low,Very high,Very well,Low,Medium,Medium,No,Unknown,High,Low,Unknown,Middle-aged,Low,0,1,<20,2,3
Processed Food,High,High,High,High,Well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,0,1,<20,1,3
Processed Food,High,High,Medium,Very high,Very well,High,High,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,High,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Senior,Low,1,6,<20,2,1
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Moderate,Adequately,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Low,0,1,<20,2,3
Processed Food,High,High,Medium,High,Very well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,1
Processed Food,High,High,High,High,Very well,High,Very high,Very well,High,Medium,Medium,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,Low,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,2,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,1,<20,2,3
Processed Food,High,Medium,Medium,High,Well,Medium,High,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,High,0,1,<20,2,3
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,2,1
Processed Food,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Elderly,High,0,1,<20,1,2
Processed Food,High,High,Medium,Very high,Very well,High,Very high,Very well,High,Medium,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,1,<20,1,1
Processed Food,High,Medium,High,Moderate,Well,Low,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,2,<20,2,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,1,2
Processed Food,High,Medium,Medium,Moderate,Adequately,High,Moderate,Adequately,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Medium,0,1,<20,1,3
Processed Food,High,Medium,Medium,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,1,2
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Young,High,0,1,<20,2,Unknown
Processed Food,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Young,Medium,0,4,<20,1,1
Processed Food,High,Medium,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,2,1
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Senior,Medium,0,6,<20,1,1
Processed Food,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,0,4,<20,2,2
Processed Food,High,High,High,Very high,Well,High,High,Well,High,Medium,High,No,Unknown,High,Medium,Unknown,Middle-aged,High,0,1,<20,1,2
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,0,1,<20,1,2
Processed Food,High,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Middle-aged,Low,0,1,<20,2,2
Processed Food,High,Medium,High,High,Well,High,High,Very well,High,High,High,No,Unknown,High,Low,Unknown,Young,High,0,1,<20,1,3
Processed Food,High,High,High,High,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Medium,1,1,<20,1,1
Processed Food,High,High,Medium,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Young,Low,0,1,<20,2,2
Processed Food,High,High,Medium,High,Well,High,High,Well,High,Low,Medium,No,Unknown,High,High,Unknown,Young,Low,0,1,<20,1,2
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,High,Unknown,Senior,Medium,0,1,<20,2,3
Processed Food,High,High,High,High,Well,High,High,Well,High,High,High,No,Unknown,High,Low,Unknown,Middle-aged,High,0,1,<20,1,2
Processed Food,High,Medium,Low,Moderate,Adequately,Low,High,Well,High,High,Low,No,Unknown,Medium,Unknown,High,Young,Medium,0,1,<20,2,2
Processed Food,High,High,High,High,Well,High,Moderate,Well,High,High,Medium,No,Unknown,Low,Unknown,High,Young,Medium,1,1,<20,2,2
Processed Food,High,High,Medium,Very high,Well,High,High,Well,High,High,Medium,No,Unknown,High,Low,Unknown,Middle-aged,Medium,0,1,<20,2,1
Processed Food,High,High,High,Very high,Very well,Medium,Very high,Very well,High,High,High,No,Unknown,High,Medium,Unknown,Young,Low,1,1,<20,2,1
Processed Food,High,High,High,Very high,Well,High,High,Well,High,High,High,No,Unknown,High,Medium,Unknown,Elderly,High,0,1,<20,1,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,High,High,High,No,Unknown,High,High,Unknown,Middle-aged,High,0,1,<20,2,3
Processed Food,High,High,High,Very high,Very well,High,Very high,Very well,Low,Medium,High,No,Unknown,High,High,Unknown,Middle-aged,Medium,1,1,<20,1,1
